DB00080	binder	P01130
DB00080	binder	P04278
DB00080	binder	P02790
DB00080	substrate	P08183
DB00081	antibody	P11836
DB00081	unknown	P31994
DB00082	antagonist	P10912
DB00082	inducer	Q02318
DB00082	inhibitor	P15104
DB00082	inducer	P08684
DB00082	inhibitor	P06276
DB00082	inhibitor	Q02928
DB00083	inhibitor	P60880
DB00083	inhibitor	P62745
DB00083	binder	P02768
DB00086	activator	P00747
DB00086	activator	P25116
DB00086	inducer	P47712
DB00087	antibody	P31358
DB00087	binder	O75015
DB00087	binder	P08637
DB00087	binder	P12314
DB00087	binder	P12318
DB00087	binder	P31994
DB00087	binder	P31995
DB00089	unknown	Q04609
DB00091	binder	P49069
DB00091	inhibitor	Q96LZ3
DB00091	inhibitor	P62937
DB00091	binder	P62937
DB00091	binder	P30405
DB00091	substrate	P08183
DB00091	inhibitor	P08183
DB00091	substrate	O95342
DB00091	inhibitor	O95342
DB00091	inhibitor	Q12908
DB00091	inhibitor	Q14973
DB00091	substrate	Q4U2R8
DB00091	inhibitor	Q4U2R8
DB00091	substrate	Q5T3U5
DB00091	inhibitor	Q5T3U5
DB00091	inhibitor	Q92887
DB00091	inhibitor	Q9UNQ0
DB00091	substrate	Q9Y6L6
DB00091	inhibitor	Q9Y6L6
DB00091	inhibitor	Q9NPD5
DB00091	inhibitor	P33261
DB00091	inhibitor	P10635
DB00091	substrate	P20815
DB00091	substrate	P08684
DB00091	inhibitor	P08684
DB00092	inhibitor	P06729
DB00092	antibody	P06729
DB00092	regulator	P06729
DB00092	unknown	P08637
DB00092	unknown	O75015
DB00093	agonist	P37288
DB00094	agonist	P23945
DB00095	antibody	P20702
DB00095	antibody	P20701
DB00097	unknown	P22888
DB00097	binder	P23945
DB00098	antagonist	Q95460
DB00098	unknown	P20701
DB00098	binder	P42081
DB00098	unknown	P31994
DB00098	unknown	P01730
DB00098	unknown	P05556
DB00098	unknown	P06756
DB00098	unknown	P05106
DB00098	inhibitor	P06126
DB00099	stimulator	Q99062
DB00099	substrate	P08246
DB00100	activator	P00742
DB00100	ligand	P03951
DB00100	ligand	P08709
DB00100	cofactor	P00451
DB00100	unknown	P00734
DB00100	unknown	Q07954
DB00100	unknown	P38435
DB00102	unknown	P09619
DB00102	unknown	P16234
DB00102	unknown	P01023
DB00103	substrate	P20645
DB00104	binder	P02768
DB00104	substrate	P08183
DB00104	substrate	Q92887
DB00104	inhibitor	Q92887
DB00104	inhibitor	P05164
DB00104	inhibitor	P08684
DB00105	binder	P48551
DB00105	binder	P17181
DB00105	inhibitor	P05177
DB00106	antagonist	P30968
DB00107	agonist	P30559
DB00107	binder	P01178
DB00107	binder	Q15109
DB00107	substrate	P48147
DB00107	substrate	Q9UIQ6
DB00108	antibody	P13612
DB00108	ligand	O75015
DB00108	ligand	P12314
DB00108	ligand	P05362
DB00109	substrate	P33261
DB00109	substrate	P05181
DB00110	unknown	P13843
DB00110	unknown	O75015
DB00110	unknown	P00736
DB00110	unknown	P02745
DB00110	unknown	P02746
DB00110	unknown	P02747
DB00110	unknown	P08637
DB00110	unknown	P12314
DB00110	unknown	P31994
DB00111	antibody	P01589
DB00111	antibody	P14784
DB00111	unknown	O75015
DB00111	unknown	P00736
DB00111	unknown	P02745
DB00111	unknown	P02746
DB00111	unknown	P02747
DB00111	unknown	P08637
DB00111	unknown	P12314
DB00111	unknown	P12318
DB00111	unknown	P31994
DB00111	unknown	P31995
DB00112	unknown	P15692
DB00112	unknown	P02745
DB00112	unknown	P02746
DB00112	unknown	P02747
DB00112	unknown	P08637
DB00112	unknown	P12314
DB00112	unknown	P12318
DB00112	unknown	P31994
DB00112	unknown	P31995
DB00113	unknown	P13688
DB00114	cofactor	Q9BYV1
DB00114	cofactor	Q99259
DB00114	cofactor	P35520
DB00114	cofactor	Q16719
DB00114	cofactor	P34896
DB00114	cofactor	Q9Y697
DB00114	activator	P17174
DB00114	cofactor	P04181
DB00114	cofactor	P11926
DB00114	cofactor	Q8N5Z0
DB00114	inhibitor	P80404
DB00114	cofactor	Q9NVS9
DB00114	cofactor	O95470
DB00114	cofactor	P17735
DB00114	cofactor	Q16773
DB00114	cofactor	O15270
DB00114	cofactor	Q9Y600
DB00114	cofactor	P19113
DB00114	cofactor	Q96A70
DB00114	cofactor	P20132
DB00114	cofactor	O75600
DB00114	cofactor	P23378
DB00114	cofactor	P24298
DB00114	cofactor	Q9Y617
DB00114	cofactor	P13196
DB00114	cofactor	P21549
DB00114	cofactor	Q96GD0
DB00114	cofactor	O15269
DB00114	cofactor	P32929
DB00114	cofactor	P54687
DB00114	cofactor	O15382
DB00114	binder	O94903
DB00114	cofactor	P00505
DB00114	cofactor	P11216
DB00114	cofactor	P11217
DB00114	cofactor	P20711
DB00114	cofactor	Q05329
DB00114	cofactor	Q6YP21
DB00114	cofactor	Q6ZQY3
DB00114	cofactor	Q96I15
DB00114	cofactor	Q6WRI0
DB00114	cofactor	Q8IUZ5
DB00114	cofactor	P34897
DB00114	cofactor	P22557
DB00114	cofactor	Q8TD30
DB00114	cofactor	Q96EN8
DB00114	cofactor	Q96GA7
DB00114	cofactor	Q9GZT4
DB00114	cofactor	Q9HD40
DB00114	cofactor	Q9NUV7
DB00114	cofactor	P17174
DB00115	cofactor	Q99707
DB00115	cofactor	P22033
DB00115	cofactor	Q9UBK8
DB00115	binder	Q8IVH4
DB00115	cofactor	Q9Y4U1
DB00115	cofactor	P42898
DB00115	substrate	Q9BXJ7
DB00115	substrate	P20061
DB00115	substrate	P20062
DB00115	substrate	P27352
DB00115	substrate	O60494
DB00115	unknown	P98164
DB00115	unknown	P33527
DB00115	substrate	Q96EY8
DB00115	product_of	Q05599
DB00116	cofactor	P11586
DB00116	cofactor	P13995
DB00116	cofactor	P48728
DB00116	cofactor	O75891
DB00116	cofactor	Q99707
DB00116	cofactor	O95954
DB00116	cofactor	P31939
DB00116	cofactor	P34896
DB00116	cofactor	P34897
DB00116	cofactor	P42898
DB00116	cofactor	Q96DP5
DB00116	inhibitor	Q92887
DB00117	unknown	P19113
DB00117	unknown	P12081
DB00117	unknown	Q99624
DB00117	unknown	P42357
DB00117	substrate	Q8TF71
DB00117	inhibitor	Q8TF71
DB00118	cofactor	P21964
DB00118	unknown	Q8N1G2
DB00118	unknown	Q9HBK9
DB00118	cofactor	Q14749
DB00118	cofactor	P17707
DB00118	cofactor	P31153
DB00118	activator	P35520
DB00118	cofactor	Q00266
DB00118	substrate	P19623
DB00118	inhibitor	P05181
DB00119	unknown	O15427
DB00119	unknown	P36021
DB00119	unknown	Q9BYV1
DB00119	unknown	O15375
DB00119	unknown	P30613
DB00119	unknown	O15403
DB00119	unknown	O60669
DB00119	unknown	P11177
DB00119	unknown	P14618
DB00119	inhibitor	P80404
DB00119	unknown	O15374
DB00119	unknown	O95907
DB00119	unknown	P53985
DB00119	unknown	P11498
DB00119	substrate	O60669
DB00119	inhibitor	O60669
DB00119	substrate	P53985
DB00119	inhibitor	P53985
DB00119	substrate	Q8TF71
DB00119	inhibitor	Q8TF71
DB00119	inhibitor	Q92959
DB00119	substrate	O15427
DB00120	unknown	P17735
DB00120	unknown	Q9UHI5
DB00120	unknown	Q9Y285
DB00120	unknown	P00439
DB00120	unknown	O95363
DB00120	unknown	Q9NSD9
DB00120	binder	P07101
DB00120	inhibitor	Q8TF71
DB00121	cofactor	P05166
DB00121	substrate	P50747
DB00121	cofactor	Q9HCC0
DB00121	cofactor	O00763
DB00121	cofactor	Q96RQ3
DB00121	cofactor	P11498
DB00121	cofactor	P05165
DB00121	cofactor	Q13085
DB00121	substrate	Q9Y289
DB00121	substrate	Q8N695
DB00121	inducer	Q16678
DB00122	unknown	P36544
DB00122	product_of	Q9Y5K3
DB00122	product_of	P22303
DB00122	product_of	P49585
DB00122	product_of	O14939
DB00122	product_of	P06276
DB00122	product_of	Q13393
DB00122	product_of	Q8TCT1
DB00122	substrate	O15244
DB00122	inhibitor	O15244
DB00122	substrate	O15245
DB00122	inhibitor	O15245
DB00122	inhibitor	O75751
DB00122	inhibitor	O76082
DB00122	inhibitor	Q9H015
DB00122	substrate	Q8WWI5
DB00122	substrate	Q53GD3
DB00122	substrate	Q8IWA5
DB00122	substrate	Q8N4M1
DB00122	substrate	Q9GZV3
DB00122	substrate	Q9Y6K0
DB00122	substrate	Q9Y259
DB00122	substrate	P28329
DB00122	substrate	P35790
DB00122	substrate	Q8NE62
DB00123	unknown	P30825
DB00123	unknown	O43246
DB00123	unknown	Q8WY07
DB00123	unknown	P52569
DB00123	unknown	Q15046
DB00123	substrate	Q8TF71
DB00123	inhibitor	Q8TF71
DB00123	inhibitor	Q9H015
DB00125	unknown	Q8WY07
DB00125	unknown	Q96A70
DB00125	unknown	P04424
DB00125	unknown	P35228
DB00125	unknown	P30825
DB00125	unknown	P78540
DB00125	unknown	O43246
DB00125	unknown	P00966
DB00125	unknown	P29474
DB00125	inhibitor	O76082
DB00125	inhibitor	Q8TF71
DB00125	inhibitor	Q9H015
DB00126	inhibitor	Q54873
DB00126	substrate	P24300
DB00126	cofactor	O00469
DB00126	cofactor	O14832
DB00126	cofactor	O60568
DB00126	cofactor	O75936
DB00126	cofactor	P09172
DB00126	cofactor	P19021
DB00126	cofactor	Q32P28
DB00126	cofactor	Q8IVL5
DB00126	cofactor	Q8IVL6
DB00126	cofactor	P13674
DB00126	cofactor	Q8N543
DB00126	cofactor	Q6N063
DB00126	activator	Q6NS38
DB00126	activator	Q96Q83
DB00126	cofactor	Q9BY66
DB00126	cofactor	Q02809
DB00126	cofactor	Q9NVH6
DB00126	cofactor	Q9NXG6
DB00126	cofactor	Q9GZT9
DB00126	cofactor	Q96KS0
DB00126	cofactor	Q9H6Z9
DB00126	binder	P02768
DB00126	substrate	Q9UHI7
DB00126	substrate	Q9UGH3
DB00126	substrate	P11166
DB00126	substrate	P11169
DB00126	substrate	P14672
DB00126	substrate	Q16881
DB00127	ligand	P52788
DB00127	ligand	Q9NWM0
DB00127	product_of	P11926
DB00127	unknown	P41180
DB00127	unknown	P08588
DB00127	unknown	P07550
DB00127	inhibitor	Q9H015
DB00127	substrate	O15245
DB00127	substrate	P21673
DB00127	substrate	Q96F10
DB00127	inhibitor	P47989
DB00128	substrate	Q8N142
DB00128	unknown	Q9UJS0
DB00128	unknown	P17174
DB00128	unknown	P45381
DB00128	substrate	P08243
DB00128	unknown	P00966
DB00128	unknown	Q03154
DB00128	unknown	P00505
DB00128	unknown	P14868
DB00128	unknown	O75746
DB00128	unknown	Q12797
DB00128	substrate	P22234
DB00128	unknown	P30520
DB00128	unknown	P43005
DB00128	unknown	Q6PI48
DB00128	unknown	Q7L266
DB00128	unknown	P07998
DB00128	unknown	P61626
DB00128	inhibitor	Q8TF71
DB00128	substrate	P27708
DB00129	unknown	P04181
DB00129	unknown	P00480
DB00129	unknown	P05089
DB00129	unknown	P54368
DB00129	unknown	P30825
DB00129	unknown	P52569
DB00129	unknown	Q9BXI2
DB00129	unknown	P78540
DB00129	unknown	Q9Y619
DB00129	unknown	P50440
DB00130	antagonist	P17812
DB00130	substrate	P17812
DB00130	substrate	Q06203
DB00130	product_of	P15104
DB00130	substrate	Q9H2H9
DB00130	substrate	Q96QD8
DB00130	substrate	Q99624
DB00130	substrate	Q15758
DB00130	substrate	Q9UN76
DB00130	substrate	Q9UM01
DB00130	substrate	Q92536
DB00130	substrate	Q01650
DB00130	substrate	Q9UHI5
DB00130	substrate	P82251
DB00130	inhibitor	Q8TF71
DB00130	substrate	P00488
DB00130	substrate	O94925
DB00130	substrate	Q9UI32
DB00130	substrate	P21980
DB00130	substrate	O43548
DB00130	substrate	O95932
DB00130	substrate	P22735
DB00130	substrate	P49221
DB00130	substrate	Q08188
DB00130	substrate	Q96PF1
DB00130	substrate	P49915
DB00130	substrate	P08243
DB00130	substrate	Q16773
DB00130	substrate	O15067
DB00130	substrate	O75879
DB00130	substrate	O94808
DB00130	substrate	P27708
DB00130	substrate	P47897
DB00130	substrate	Q6IA69
DB00131	activator	Q13131
DB00131	product_of	P55263
DB00131	activator	Q9Y478
DB00131	product_of	Q9NR19
DB00131	activator	Q13131
DB00131	product_of	Q08828
DB00131	product_of	P33121
DB00131	activator	P16220
DB00131	product_of	Q07343
DB00131	product_of	P49773
DB00131	product_of	Q08499
DB00131	antagonist	P09467
DB00131	substrate	P23109
DB00131	substrate	P07741
DB00132	ligand	O60427
DB00132	ligand	O95864
DB00132	inhibitor	Q8NER1
DB00132	unknown	Q07869
DB00132	agonist	Q96RI1
DB00132	unknown	Q03181
DB00132	unknown	P37231
DB00132	unknown	P19793
DB00132	substrate	Q9NXB9
DB00132	substrate	Q9NYP7
DB00132	unknown	P32418
DB00132	unknown	O15540
DB00133	unknown	P35520
DB00133	unknown	P20132
DB00133	unknown	Q9GZT4
DB00133	unknown	O15270
DB00133	unknown	O15269
DB00133	unknown	P49591
DB00133	unknown	P21549
DB00133	inhibitor	Q8TF71
DB00134	product_of	Q9UBK8
DB00134	product_of	Q99707
DB00134	product_of	P50579
DB00134	product_of	Q93088
DB00134	product_of	Q9H2M3
DB00134	inhibitor	Q8TF71
DB00134	substrate	P31153
DB00134	substrate	Q9Y3D2
DB00134	substrate	Q00266
DB00134	substrate	Q9NZV6
DB00134	substrate	Q9UJ68
DB00134	substrate	P56192
DB00134	substrate	Q96GW9
DB00134	substrate	Q9NZL9
DB00134	product_of	Q9H2M3
DB00134	inhibitor	P15104
DB00134	inhibitor	P42898
DB00135	binder	P07101
DB00135	unknown	Q9Y2Z4
DB00135	unknown	P54577
DB00135	unknown	P17735
DB00135	inhibitor	P36021
DB00135	inhibitor	Q8TF71
DB00136	agonist	P11473
DB00136	unknown	P31260
DB00136	binder	P02774
DB00136	substrate	Q07973
DB00136	inducer	Q07973
DB00136	substrate	P08684
DB00136	inducer	P08684
DB00137	unknown	P02768
DB00138	unknown	Q9UPY5
DB00138	unknown	O60931
DB00138	inhibitor	Q8TF71
DB00138	unknown	P82251
DB00138	unknown	Q07837
DB00139	inhibitor	P51649
DB00139	unknown	Q9BXA5
DB00139	substrate	Q8TCC7
DB00139	ligand	Q9UBX3
DB00139	inhibitor	Q9BZW2
DB00139	substrate	Q13183
DB00139	substrate	Q8WWT9
DB00139	substrate	Q99643
DB00139	substrate	P31040
DB00139	product_of	Q96I99
DB00139	product_of	P13674
DB00139	product_of	O60568
DB00139	product_of	Q32P28
DB00139	product_of	Q8IVL5
DB00139	product_of	Q8IVL6
DB00139	product_of	P55809
DB00139	product_of	Q12797
DB00140	ligand	Q969G6
DB00140	unknown	P0AFU8
DB00140	product_of	P30043
DB00140	inhibitor	Q4U2R8
DB00140	cofactor	P21397
DB00140	cofactor	P42898
DB00141	unknown	P15291
DB00141	unknown	O60513
DB00141	unknown	Q9UJ70
DB00141	unknown	Q9UK23
DB00141	activator	P54802
DB00141	unknown	P51606
DB00142	unknown	Q13255
DB00142	unknown	Q14833
DB00142	unknown	Q16099
DB00142	unknown	Q16478
DB00142	unknown	Q14831
DB00142	unknown	O00222
DB00142	unknown	O00341
DB00142	unknown	O14841
DB00142	unknown	O15067
DB00142	unknown	O15382
DB00142	unknown	O15399
DB00142	unknown	O94925
DB00142	unknown	P00505
DB00142	unknown	P07814
DB00142	unknown	P08243
DB00142	unknown	P15104
DB00142	unknown	P17174
DB00142	unknown	P17735
DB00142	unknown	P24298
DB00142	unknown	P38435
DB00142	unknown	P43003
DB00142	unknown	P43004
DB00142	unknown	P43005
DB00142	substrate	P48506
DB00142	unknown	P48664
DB00142	substrate	P49448
DB00142	unknown	P49915
DB00142	unknown	P54687
DB00142	unknown	P80404
DB00142	unknown	Q05586
DB00142	unknown	Q05932
DB00142	unknown	Q07075
DB00142	unknown	Q12879
DB00142	unknown	Q13224
DB00142	unknown	Q14957
DB00142	unknown	Q5JPH6
DB00142	product_of	Q6IA69
DB00142	unknown	Q8N159
DB00142	unknown	Q8N5Z0
DB00142	unknown	Q8TCU5
DB00142	substrate	Q8TD30
DB00142	product_of	Q8TD30
DB00142	unknown	Q9UDR5
DB00142	unknown	Q9UI32
DB00142	unknown	Q9ULA0
DB00142	unknown	Q9UPY5
DB00142	unknown	Q9Y646
DB00142	unknown	Q9Y617
DB00142	unknown	P00367
DB00142	unknown	P39086
DB00142	unknown	P42261
DB00142	unknown	P48507
DB00142	unknown	Q04609
DB00142	unknown	Q05329
DB00142	unknown	Q99259
DB00142	unknown	O95954
DB00142	unknown	P42262
DB00142	unknown	P42263
DB00142	unknown	P48058
DB00142	unknown	P54886
DB00142	unknown	Q13002
DB00142	unknown	Q13003
DB00142	substrate	P17174
DB00142	substrate	Q8TF71
DB00142	inhibitor	Q8TF71
DB00142	substrate	P53985
DB00142	unknown	Q9H1K4
DB00142	unknown	Q9H936
DB00143	unknown	P15121
DB00143	unknown	P14780
DB00143	unknown	P08684
DB00143	unknown	O75715
DB00143	unknown	P00390
DB00143	unknown	P48637
DB00143	unknown	P09488
DB00143	unknown	Q9Y2Q3
DB00143	unknown	Q16772
DB00143	unknown	P21266
DB00143	unknown	O15217
DB00143	unknown	Q03013
DB00143	unknown	Q7RTV2
DB00143	unknown	P09211
DB00143	unknown	P78417
DB00143	cofactor	P07203
DB00143	cofactor	P18283
DB00143	unknown	P30711
DB00143	unknown	O43708
DB00143	cofactor	O75715
DB00143	cofactor	P22352
DB00143	unknown	Q04760
DB00143	unknown	Q16873
DB00143	unknown	O14880
DB00143	unknown	O60760
DB00143	unknown	P08263
DB00143	unknown	P09210
DB00143	unknown	P10620
DB00143	unknown	P10768
DB00143	unknown	P19440
DB00143	unknown	P28161
DB00143	unknown	P35754
DB00143	cofactor	P36969
DB00143	unknown	P46439
DB00143	cofactor	P59796
DB00143	unknown	Q16775
DB00143	cofactor	Q96SL4
DB00143	unknown	Q99735
DB00143	unknown	Q9H4Y5
DB00143	unknown	Q9NS18
DB00143	substrate	P33527
DB00143	inhibitor	P33527
DB00143	substrate	Q92887
DB00143	inhibitor	Q92887
DB00143	substrate	O15438
DB00143	substrate	O15439
DB00143	substrate	O15440
DB00143	substrate	P09210
DB00143	substrate	P08263
DB00144	unknown	Q9UG56
DB00144	unknown	Q8WTV0
DB00144	unknown	P17252
DB00144	unknown	P48651
DB00144	unknown	P49619
DB00144	unknown	Q16760
DB00144	unknown	Q9BVG9
DB00144	unknown	Q9NXE4
DB00144	unknown	Q9NY59
DB00144	unknown	Q9Y2Q0
DB00145	substrate	O75600
DB00145	substrate	P13196
DB00145	substrate	P22557
DB00145	substrate	P41250
DB00145	antagonist	Q12879
DB00145	substrate	Q14032
DB00145	substrate	Q14330
DB00145	substrate	P48637
DB00145	agonist	Q14957
DB00145	substrate	Q6IB77
DB00145	product_of	P34897
DB00145	substrate	Q8WU03
DB00145	substrate	Q969I3
DB00145	product_of	Q9BYV1
DB00145	product_of	Q9P0Z9
DB00145	substrate	O60391
DB00145	ligand	P23415
DB00145	substrate	P21549
DB00145	ligand	P48167
DB00145	product_of	P34896
DB00145	ligand	O75311
DB00145	ligand	P23416
DB00145	substrate	Q14749
DB00145	substrate	P50440
DB00145	substrate	Q8TF71
DB00145	inhibitor	Q8TF71
DB00145	substrate	Q7Z2H8
DB00145	substrate	Q9H598
DB00145	substrate	Q9Y345
DB00145	substrate	P48067
DB00145	substrate	P48728
DB00145	substrate	P23378
DB00145	substrate	P09622
DB00145	substrate	P23434
DB00146	agonist	P11473
DB00146	substrate	O15528
DB00146	substrate	Q07973
DB00147	unknown	O00764
DB00148	ligand	P06732
DB00148	ligand	P12532
DB00148	ligand	P12277
DB00148	ligand	P17540
DB00148	unknown	P48029
DB00148	product_of	Q14353
DB00148	inhibitor	O76082
DB00149	unknown	Q15031
DB00149	unknown	O60294
DB00149	unknown	Q9UIC8
DB00149	unknown	Q9P2J5
DB00149	unknown	O15382
DB00149	unknown	P54687
DB00149	inhibitor	Q8TF71
DB00149	substrate	P36021
DB00150	inhibitor	P23381
DB00150	inhibitor	P00953
DB00150	inhibitor	Q9UGM6
DB00150	inhibitor	P36021
DB00150	inhibitor	Q8TF71
DB00150	substrate	P00953
DB00150	inhibitor	P00953
DB00150	substrate	Q9UGM6
DB00150	inhibitor	Q9UGM6
DB00150	substrate	P17752
DB00150	substrate	Q8IWU9
DB00150	substrate	P23381
DB00150	inhibitor	P23381
DB00150	substrate	P14902
DB00150	substrate	P48775
DB00150	substrate	P20711
DB00151	unknown	P48507
DB00151	unknown	P48506
DB00151	substrate	P17174
DB00151	substrate	P00505
DB00151	unknown	P32929
DB00151	unknown	P35520
DB00151	substrate	P49589
DB00151	unknown	P16455
DB00151	unknown	P48637
DB00151	substrate	Q9HA77
DB00151	unknown	Q9Y600
DB00151	unknown	Q9Y697
DB00151	unknown	Q16878
DB00151	inhibitor	Q8TF71
DB00152	substrate	Q9H3S4
DB00152	binder	P02768
DB00152	inhibitor	O15244
DB00152	substrate	O15245
DB00152	inhibitor	O76082
DB00152	substrate	O60779
DB00152	substrate	Q9BZV2
DB00152	inducer	P13584
DB00152	substrate	Q9H3S4
DB00152	substrate	O75356
DB00152	substrate	Q9BU02
DB00153	agonist	P11473
